id,host_is_superhost,host_acceptance_rate,host_total_listings_count,host_has_profile_pic,accommodates,minimum_nights,maximum_nights,instant_bookable,availability_365,price,number_of_reviews,reviews_per_month,review_scores_rating,survived,bathrooms,host_tenure_days,has_wifi,has_kitchen,has_air_conditioning,has_heating,bedrooms,beds,is_entire_place,is_private_room,is_hotel_room
21607623,1.0,0.99,97.0,1.0,14,2,180,1,245,674.0,52,0.83,4.67,1,3.5,2097.0,1,1,1,1,5.0,7.0,1,0,0
21619991,1.0,0.97,2.0,1.0,2,2,365,0,132,206.0,57,0.93,4.82,1,1.0,2278.0,1,1,1,1,1.0,1.0,1,0,0
21622623,1.0,1.0,4.0,1.0,2,3,365,1,214,120.0,91,1.43,4.89,1,1.0,2719.0,1,0,0,1,1.0,1.0,1,0,0
21622665,0.0,0.99,1.0,1.0,5,1,5,0,0,150.0,3,0.05,5.0,1,1.5,2509.0,1,1,1,1,2.0,2.0,1,0,0
21642410,0.0,0.99,2.0,1.0,2,2,30,0,0,35.0,1,0.02,0.0,1,2.5,3084.0,1,1,1,1,1.0,1.0,0,1,0
21660484,1.0,0.9,9.0,1.0,4,7,45,0,29,319.0,71,1.16,4.87,0,2.0,3586.0,1,1,1,1,2.0,2.0,1,0,0
21665490,0.0,0.99,2.0,1.0,4,1,3,0,0,98.0,25,0.39,5.0,1,1.0,2498.0,1,1,1,1,1.0,2.0,1,0,0
21678278,0.0,0.99,2.0,1.0,6,1,365,0,0,275.0,0,0.0,4.93,1,4.0,1987.0,1,1,1,1,4.0,4.0,1,0,0
21684576,0.0,0.99,5.0,1.0,6,1,365,0,0,84.0,0,0.0,4.93,1,1.0,2942.0,1,1,1,1,2.0,3.0,0,1,0
21696485,1.0,1.0,3.0,1.0,16,3,365,1,286,1164.0,96,1.52,4.97,1,5.5,1969.0,1,1,1,1,6.0,10.0,1,0,0
21699318,0.0,0.99,2.0,1.0,2,2,10,1,0,25.0,28,0.52,4.89,1,1.0,2586.0,1,1,1,1,1.0,1.0,0,1,0
21708147,1.0,1.0,2.0,1.0,3,3,30,1,138,128.0,69,1.06,4.97,1,1.0,2052.0,1,1,1,1,1.0,1.0,1,0,0
21716007,1.0,0.91,2.0,1.0,4,3,14,0,0,85.0,26,0.4,4.77,1,1.0,2412.0,1,1,1,1,2.0,2.0,1,0,0
21729941,0.0,0.99,2.0,1.0,4,30,365,1,0,78.0,13,0.21,4.54,1,1.5,2796.0,1,1,1,1,2.0,2.0,1,0,0
21752199,1.0,0.95,7.0,1.0,5,1,365,0,8,146.0,84,1.29,4.8,0,1.5,3027.0,1,1,1,1,1.0,1.0,0,1,0
21756002,0.0,1.0,42.0,1.0,5,1,180,1,243,458.0,144,2.24,4.53,1,1.5,3710.0,1,1,1,1,2.0,3.0,1,0,0
21763856,0.0,0.86,2.0,1.0,10,3,7,0,40,499.0,16,0.27,4.88,1,3.5,2515.0,1,1,1,1,4.0,5.0,1,0,0
21781333,0.0,0.99,2.0,1.0,2,30,90,0,0,100.0,0,0.0,4.93,1,1.0,2984.0,1,1,1,1,2.0,2.0,0,1,0
21782048,0.0,0.99,1.0,1.0,5,4,14,0,0,275.0,2,0.03,5.0,1,2.5,4930.0,1,1,1,1,2.0,2.0,1,0,0
21786420,0.0,0.99,2.0,1.0,2,2,7,0,0,65.0,0,0.0,4.93,1,1.0,3627.0,1,1,0,1,1.0,1.0,1,0,0
21798486,0.0,0.99,1.0,1.0,4,2,365,0,0,169.0,24,0.38,5.0,1,2.0,3447.0,1,1,1,1,2.0,2.0,1,0,0
21810786,0.0,0.99,1.0,1.0,1,1,365,0,0,45.0,0,0.0,4.93,1,1.0,1961.0,1,0,1,1,1.0,1.0,0,1,0
21817632,0.0,0.99,1.0,1.0,4,5,28,0,0,128.0,7,0.11,5.0,1,1.0,1961.0,1,1,1,1,2.0,2.0,1,0,0
21821092,0.0,0.99,1.0,1.0,1,5,29,0,0,28.0,4,0.06,5.0,1,2.0,2070.0,1,1,1,0,1.0,1.0,0,1,0
21832670,0.0,0.99,1.0,1.0,2,7,365,0,0,38.0,8,0.12,5.0,0,1.0,2562.0,1,1,1,1,1.0,1.0,0,1,0
21836513,1.0,1.0,5.0,1.0,7,3,365,0,165,145.0,59,0.92,4.83,1,2.5,1959.0,1,1,1,1,3.0,3.0,1,0,0
21838336,0.0,0.99,2.0,1.0,2,2,365,0,0,30.0,5,0.08,4.6,1,1.0,2349.0,1,1,1,0,1.0,1.0,0,1,0
21838378,0.0,0.99,1.0,1.0,3,1,30,0,0,75.0,0,0.0,4.93,0,1.0,1959.0,1,1,1,1,1.0,1.0,1,0,0
21845198,0.0,0.99,1.0,1.0,1,1,60,1,0,50.0,0,0.0,4.93,1,1.0,3217.0,1,1,1,0,1.0,1.0,0,1,0
21851805,0.0,0.99,1.0,1.0,3,2,365,0,0,81.0,71,1.2,4.99,1,1.0,1958.0,1,1,1,1,1.0,2.0,1,0,0
21868994,0.0,0.99,3.0,1.0,2,2,5,0,0,45.0,2,0.03,5.0,1,1.0,3007.0,1,1,1,1,1.0,1.0,0,1,0
21869480,0.0,0.99,1.0,1.0,7,1,30,0,0,78.0,15,0.23,4.6,1,1.0,1957.0,1,1,1,1,2.0,3.0,1,0,0
21871311,0.0,0.99,33.0,1.0,3,1,365,0,77,111.0,248,3.91,4.72,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
21881708,0.0,0.63,140.0,1.0,1,30,365,0,85,20.0,8,0.13,4.88,1,1.0,3516.0,1,1,1,1,1.0,1.0,0,1,0
21881807,0.0,0.63,140.0,1.0,1,30,365,0,79,20.0,11,0.18,4.91,1,1.0,3516.0,1,1,1,1,1.0,1.0,0,1,0
21881859,0.0,0.63,140.0,1.0,1,30,365,0,103,20.0,6,0.1,4.83,1,1.0,3516.0,1,1,1,1,1.0,1.0,0,1,0
21881893,0.0,0.63,140.0,1.0,1,30,365,0,319,20.0,8,0.13,4.5,1,1.0,3516.0,1,1,1,1,1.0,1.0,0,1,0
21899319,1.0,1.0,2.0,1.0,4,30,300,0,294,150.0,8,0.13,5.0,0,2.0,4719.0,1,1,1,1,2.0,2.0,1,0,0
21905307,0.0,0.99,1.0,1.0,4,3,20,0,0,99.0,1,0.02,5.0,1,2.0,1954.0,1,1,1,1,3.0,2.0,1,0,0
21925063,1.0,0.96,6.0,1.0,1,30,125,0,200,60.0,35,0.57,5.0,1,1.0,3103.0,1,1,1,1,1.0,1.0,0,1,0
21931186,1.0,1.0,1.0,1.0,2,30,50,0,164,219.0,7,0.11,4.86,1,1.0,3421.0,1,1,1,1,1.0,1.0,1,0,0
21931663,0.0,0.97,1.0,1.0,4,1,365,0,19,130.0,74,1.16,4.95,1,1.0,2725.0,1,1,1,1,1.0,2.0,1,0,0
21934497,0.0,1.0,1.0,1.0,6,2,31,0,89,676.0,68,1.08,4.93,1,2.5,2216.0,1,1,1,1,3.0,3.0,1,0,0
21938635,1.0,1.0,3.0,1.0,2,30,365,0,65,42.0,28,0.45,4.89,1,1.5,1952.0,1,1,1,1,1.0,1.0,0,1,0
21946737,0.0,0.99,1.0,1.0,2,1,1,0,0,20.0,0,0.0,4.93,1,1.0,1951.0,0,0,1,1,1.0,1.0,0,1,0
21950186,0.0,0.99,3.0,1.0,16,2,365,0,139,457.0,77,1.22,4.9,1,4.0,3206.0,1,1,1,1,4.0,7.0,1,0,0
21963671,1.0,1.0,5.0,1.0,4,2,16,0,144,198.0,271,4.21,4.99,1,1.0,2524.0,1,1,1,1,1.0,2.0,1,0,0
21976448,1.0,0.73,5.0,1.0,4,5,365,0,106,525.0,8,0.21,5.0,1,2.0,4300.0,1,1,1,1,2.0,2.0,1,0,0
21983036,0.0,0.99,1.0,1.0,2,1,365,0,0,125.0,27,0.42,4.96,1,1.0,2959.0,1,1,1,1,1.0,1.0,1,0,0
21983210,1.0,0.92,2.0,1.0,8,2,365,0,108,514.0,437,6.0,4.88,1,2.5,2736.0,1,1,1,1,3.0,5.0,1,0,0
21994620,0.0,0.99,1.0,1.0,2,1,30,0,0,50.0,0,0.0,4.93,1,1.5,2665.0,1,1,1,1,1.0,1.0,0,1,0
22010350,0.0,0.99,2.0,1.0,2,1,4,0,0,35.0,3,0.05,4.67,1,1.0,2349.0,1,1,1,0,1.0,1.0,0,1,0
22045856,0.0,0.99,42.0,1.0,2,3,365,0,241,82.0,67,1.14,4.61,1,1.0,4342.0,1,1,1,1,1.0,1.0,1,0,0
22063431,1.0,1.0,1.0,1.0,6,2,31,1,82,199.0,152,2.37,4.76,0,2.0,2971.0,1,1,1,1,3.0,3.0,1,0,0
22077588,0.0,0.99,1.0,1.0,2,1,365,0,0,29.0,0,0.0,4.93,1,1.0,2025.0,1,1,1,1,1.0,1.0,0,1,0
22084054,0.0,0.99,33.0,1.0,3,1,365,0,85,97.0,230,3.59,4.68,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
22084100,1.0,1.0,1.0,1.0,2,3,14,0,0,125.0,79,1.3,4.68,1,1.0,2055.0,1,1,1,1,1.0,1.0,1,0,0
22089645,0.0,0.99,2.0,1.0,2,3,8,0,0,60.0,10,0.16,5.0,1,1.5,3933.0,1,1,1,1,1.0,1.0,1,0,0
22119637,0.0,1.0,16.0,1.0,4,1,365,1,259,144.0,127,2.07,4.77,1,1.0,3241.0,1,1,1,1,1.0,1.0,0,0,0
22123171,0.0,0.99,33.0,1.0,3,1,365,1,77,95.0,212,3.32,4.74,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
22124112,0.0,1.0,1.0,1.0,10,3,365,1,299,777.0,84,1.32,4.83,1,4.5,2429.0,1,1,1,1,5.0,9.0,1,0,0
22125374,0.0,1.0,1.0,1.0,4,2,365,0,3,280.0,6,0.14,5.0,1,1.0,1941.0,1,1,1,1,2.0,2.0,1,0,0
22159043,0.0,1.0,392.0,1.0,6,2,365,1,361,205.0,30,0.51,4.47,1,2.5,2278.0,1,1,1,0,2.0,4.0,1,0,0
22163664,0.0,0.99,33.0,1.0,3,1,365,0,71,93.0,193,3.08,4.65,0,1.0,2844.0,1,1,0,1,2.0,2.0,1,0,0
22163729,0.0,0.99,33.0,1.0,3,1,365,0,86,93.0,215,3.39,4.66,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
22167599,0.0,0.5,2.0,1.0,6,3,365,0,0,271.0,12,0.19,5.0,0,2.0,3805.0,1,1,1,1,3.0,3.0,1,0,0
22179139,0.0,0.99,1.0,1.0,2,1,30,0,0,35.0,17,0.27,4.44,1,1.0,1938.0,1,1,1,1,1.0,1.0,0,1,0
22181357,1.0,1.0,9.0,1.0,6,2,365,1,289,370.0,246,3.88,4.97,1,2.0,2951.0,1,1,1,1,3.0,3.0,1,0,0
22188023,1.0,1.0,1.0,1.0,6,3,21,1,256,185.0,103,1.62,4.89,0,2.5,1937.0,1,1,1,1,2.0,2.0,1,0,0
22193912,0.0,0.99,1.0,1.0,4,1,183,0,0,138.0,168,2.65,4.96,1,1.0,2385.0,1,1,1,1,2.0,2.0,1,0,0
22194552,1.0,1.0,3.0,1.0,2,6,120,1,70,38.0,20,0.31,4.8,1,1.0,2588.0,1,1,1,1,1.0,1.0,0,1,0
22214188,0.0,0.0,1.0,1.0,2,3,365,0,0,300.0,17,0.28,5.0,0,2.0,3874.0,1,1,1,1,1.0,1.0,1,0,0
22227442,0.0,0.88,2.0,1.0,6,4,30,0,0,543.0,38,0.62,4.97,1,2.5,1976.0,1,1,1,1,3.0,3.0,1,0,0
22232428,0.0,1.0,5.0,1.0,4,1,365,1,14,112.0,471,6.0,4.7,0,1.0,2765.0,1,1,1,1,1.0,2.0,1,0,0
22241805,1.0,1.0,3.0,1.0,5,3,365,0,164,156.0,98,1.59,4.92,1,1.0,1934.0,1,1,1,1,2.0,3.0,1,0,0
22247580,0.0,1.0,1.0,1.0,3,2,10,0,0,111.0,89,1.4,4.76,1,1.0,2577.0,1,1,1,1,1.0,1.0,1,0,0
22258118,0.0,0.99,3.0,1.0,4,5,30,1,0,200.0,1,0.02,4.0,1,1.0,1933.0,1,1,1,1,2.0,1.0,1,0,0
22258195,0.0,0.99,3.0,1.0,2,7,365,1,0,90.0,5,0.09,5.0,0,1.0,1933.0,1,1,1,1,1.0,1.0,0,1,0
22262987,0.0,1.0,3.0,1.0,2,1,31,0,364,180.0,1,0.02,0.0,1,1.0,2311.0,1,1,1,1,1.0,1.0,0,1,0
22266927,0.0,1.0,2.0,1.0,2,1,21,0,82,150.0,192,3.03,4.82,1,1.0,2846.0,1,0,0,1,1.0,1.0,1,0,0
22271157,0.0,0.99,7.0,1.0,3,1,365,1,0,60.0,0,0.0,4.93,1,1.0,2577.0,1,1,1,1,2.0,2.0,1,0,0
22293429,1.0,0.84,69.0,1.0,10,1,365,0,0,650.0,32,0.52,4.91,1,4.0,4118.0,1,1,1,1,4.0,7.0,1,0,0
22303823,0.0,0.99,1.0,1.0,3,1,365,0,0,125.0,0,0.0,4.93,1,1.0,2151.0,1,1,1,1,1.0,1.0,1,0,0
22304248,0.0,0.99,2.0,1.0,6,1,365,0,0,225.0,1,0.02,5.0,1,2.0,3468.0,1,1,1,1,2.0,2.0,1,0,0
22308485,0.0,0.99,2.0,1.0,4,1,7,0,0,65.0,3,0.05,5.0,1,1.0,3162.0,1,1,1,1,1.0,2.0,1,0,0
22309638,0.0,0.99,3.0,1.0,6,1,365,0,0,65.0,2,0.03,4.0,1,1.0,2844.0,1,1,1,1,2.0,2.0,1,0,0
22309779,0.0,0.99,1.0,1.0,2,1,4,1,0,50.0,0,0.0,4.93,1,1.5,2780.0,1,1,1,1,1.0,1.0,0,1,0
22328612,0.0,0.99,5.0,1.0,2,1,32,0,0,70.0,25,0.4,5.0,1,1.0,2416.0,1,1,1,1,1.0,1.0,0,1,0
22339501,0.0,0.73,421.0,1.0,6,3,365,0,365,999.0,3,0.06,4.67,1,2.0,2713.0,1,1,1,1,2.0,3.0,1,0,0
22339730,0.0,0.99,1.0,1.0,4,30,365,0,70,115.0,81,1.28,4.99,0,1.0,2812.0,1,1,1,1,1.0,1.0,1,0,0
22342728,0.0,0.99,2.0,1.0,4,1,4,0,0,65.0,0,0.0,4.93,1,1.0,3162.0,1,1,1,1,1.0,2.0,1,0,0
22344219,0.0,0.99,1.0,1.0,2,1,32,0,0,100.0,0,0.0,4.93,1,1.0,2110.0,1,1,1,1,1.0,1.0,1,0,0
22356583,0.0,0.99,1.0,1.0,4,1,5,0,0,85.0,1,0.02,1.0,1,1.0,2966.0,1,1,0,1,1.0,2.0,1,0,0
22360335,0.0,0.99,2.0,1.0,2,5,365,0,0,38.0,0,0.0,4.93,1,1.0,2973.0,1,1,1,1,1.0,1.0,0,1,0
22361123,1.0,1.0,2.0,1.0,4,1,365,0,161,158.0,268,4.23,4.93,1,1.0,2169.0,1,1,1,1,2.0,2.0,1,0,0
22361923,0.0,0.99,4.0,1.0,1,1,365,0,362,56.0,4,0.44,3.0,1,1.0,2689.0,1,1,1,1,1.0,1.0,0,1,0
22370080,0.0,0.99,10.0,1.0,2,20,365,0,0,170.0,1,0.02,5.0,1,1.0,2369.0,1,1,1,1,1.0,1.0,1,0,0
22395861,0.0,0.99,4.0,1.0,2,1,7,0,0,489.0,0,0.0,4.93,1,1.0,2087.0,1,1,1,1,1.0,1.0,1,0,0
22399138,0.0,0.99,2.0,1.0,2,2,62,0,137,109.0,69,1.1,4.86,0,1.0,2508.0,1,0,1,1,1.0,1.0,1,0,0
22408939,0.0,1.0,13.0,1.0,16,3,20,1,223,1586.0,24,0.39,5.0,1,5.0,1737.0,1,1,1,1,8.0,16.0,1,0,0
22417324,1.0,0.99,1.0,1.0,4,1,365,0,218,228.0,250,3.94,4.99,1,1.5,2453.0,1,1,1,1,1.0,1.0,1,0,0
22437523,1.0,1.0,5.0,1.0,2,1,16,1,71,131.0,484,6.0,4.88,1,1.0,2597.0,1,0,1,1,1.0,1.0,1,0,0
22439136,0.0,0.67,3.0,1.0,6,2,365,0,4,596.0,27,0.44,4.96,1,2.0,2640.0,1,1,1,1,3.0,3.0,1,0,0
22446289,0.0,0.99,1.0,1.0,2,3,6,0,0,103.0,0,0.0,4.93,1,1.0,2213.0,1,1,1,1,1.0,1.0,0,1,0
22451703,1.0,1.0,3.0,1.0,2,6,120,0,73,34.0,29,0.46,4.83,1,1.0,2588.0,1,1,1,1,1.0,1.0,0,1,0
22461983,0.0,0.99,1.0,1.0,8,30,365,0,0,70.0,93,1.49,4.78,1,1.0,2525.0,1,1,1,1,3.0,3.0,1,0,0
22467136,1.0,0.99,6.0,1.0,2,1,365,1,283,184.0,43,1.24,4.91,0,1.0,1933.0,1,0,1,1,1.0,1.0,0,1,0
22468288,1.0,0.99,6.0,1.0,2,1,365,1,284,145.0,121,3.26,4.97,1,1.0,1933.0,1,1,1,1,1.0,2.0,0,0,0
22471766,0.0,0.99,4.0,1.0,3,1,365,0,43,148.0,325,5.15,4.84,1,1.0,2084.0,1,1,1,1,1.0,1.0,1,0,0
22477918,1.0,0.99,22.0,1.0,2,2,365,0,142,124.0,319,5.07,4.81,1,1.0,3912.0,1,1,1,1,1.0,1.0,1,0,0
22479594,0.0,0.99,1.0,1.0,8,2,10,0,0,349.0,17,0.27,5.0,1,3.0,2154.0,1,1,1,1,3.0,3.0,1,0,0
22481500,1.0,0.71,18.0,1.0,16,1,365,1,321,2000.0,37,0.62,4.86,1,6.5,2009.0,1,1,1,1,7.0,18.0,1,0,0
22482998,1.0,0.95,5.0,1.0,13,3,29,0,32,511.0,88,1.45,4.82,1,3.5,4056.0,1,1,1,1,6.0,7.0,1,0,0
22484015,0.0,1.0,2.0,1.0,2,1,14,1,180,600.0,125,1.98,4.93,0,1.0,3223.0,1,1,1,1,1.0,1.0,0,1,0
22486923,0.0,0.99,5.0,1.0,3,2,365,1,0,50.0,1,0.02,5.0,1,1.0,2548.0,1,1,1,1,1.0,1.0,1,0,0
22496776,1.0,0.99,10.0,1.0,1,1,90,1,126,52.0,29,1.08,4.93,0,1.5,3126.0,1,1,1,1,1.0,1.0,0,1,0
22506529,0.0,0.99,5.0,1.0,4,2,14,0,0,250.0,3,0.05,4.67,1,2.0,2416.0,1,1,1,1,2.0,2.0,1,0,0
22517059,0.0,0.5,1.0,1.0,16,5,365,0,101,1200.0,12,0.2,4.91,1,4.5,2676.0,1,1,1,1,7.0,10.0,1,0,0
22529933,1.0,1.0,3.0,1.0,6,3,365,0,71,197.0,148,2.39,4.95,1,2.0,3652.0,1,1,1,1,3.0,3.0,1,0,0
22542674,0.0,1.0,3.0,1.0,2,1,365,1,0,50.0,152,2.41,4.95,1,1.0,2032.0,1,1,1,1,1.0,1.0,0,1,0
22546693,1.0,1.0,31.0,1.0,2,3,18,1,311,368.0,200,3.28,4.94,1,1.0,3179.0,1,1,1,1,1.0,2.0,1,0,0
22561297,1.0,0.99,4.0,1.0,3,1,365,0,321,83.0,419,6.0,4.93,1,1.0,2533.0,1,0,1,1,2.0,3.0,1,0,0
22564957,0.0,0.99,1.0,1.0,4,1,365,1,0,168.0,73,1.28,4.65,1,1.0,1912.0,1,1,1,1,1.0,1.0,1,0,0
22583101,0.0,1.0,6.0,1.0,6,2,365,1,3,800.0,3,0.05,5.0,1,2.0,1914.0,1,1,1,1,2.0,3.0,0,0,1
22588422,1.0,0.94,2.0,1.0,15,3,30,0,247,1430.0,184,2.95,4.99,1,2.5,3657.0,1,1,1,1,3.0,11.0,1,0,0
22588695,0.0,0.99,1.0,1.0,2,1,7,1,0,100.0,3,0.05,4.67,1,1.0,1911.0,1,1,1,1,1.0,1.0,0,1,0
22599596,0.0,0.99,2.0,1.0,2,1,29,0,0,63.0,1,0.02,5.0,1,1.0,2905.0,1,1,1,1,1.0,1.0,0,1,0
22613517,0.0,0.5,4.0,1.0,1,2,14,0,86,70.0,12,0.2,5.0,1,1.0,3390.0,1,1,1,1,1.0,1.0,0,1,0
22630568,0.0,0.99,1.0,1.0,2,30,365,1,0,90.0,14,0.23,5.0,1,1.0,3093.0,1,1,1,1,1.0,1.0,1,0,0
22631723,0.0,0.99,1.0,1.0,2,28,365,0,177,300.0,6,0.1,5.0,1,1.0,1908.0,1,1,1,1,1.0,1.0,1,0,0
22635547,1.0,0.94,4.0,1.0,2,7,365,0,1,143.0,5,0.28,5.0,1,1.5,2154.0,1,1,1,1,1.0,2.0,1,0,0
22649079,0.0,0.99,2.0,1.0,6,30,30,0,11,160.0,0,0.0,4.93,1,2.0,2607.0,1,1,1,1,2.0,2.0,1,0,0
22654712,0.0,1.0,3.0,1.0,6,5,100,1,0,140.0,44,0.72,4.84,1,1.0,2032.0,1,1,1,1,3.0,3.0,1,0,0
22655469,0.0,0.99,1.0,1.0,2,30,365,0,61,100.0,0,0.0,4.93,1,1.0,2634.0,1,1,1,1,1.0,1.0,1,0,0
22668715,0.0,1.0,9.0,1.0,4,2,60,1,329,103.0,134,2.2,4.79,1,1.0,2749.0,1,1,1,1,1.0,2.0,1,0,0
22673073,0.0,0.99,3.0,1.0,3,1,365,0,0,73.0,10,0.16,4.67,1,1.0,3179.0,1,1,1,1,1.0,1.0,1,0,0
22682290,0.0,1.0,5.0,1.0,4,2,10,1,54,209.0,10,0.16,5.0,1,1.0,1914.0,1,1,1,1,2.0,1.0,1,0,0
22682467,0.0,0.99,1.0,1.0,4,2,365,1,0,310.0,3,0.05,5.0,1,2.0,2983.0,1,1,1,1,2.0,3.0,1,0,0
22682496,0.0,1.0,5.0,1.0,4,2,8,1,3,209.0,8,0.15,4.88,1,1.0,1914.0,1,1,1,1,2.0,1.0,1,0,0
22687071,1.0,0.95,1.0,1.0,2,2,365,0,46,185.0,291,4.64,4.92,1,1.0,3988.0,1,1,1,1,2.0,1.0,1,0,0
22687970,0.0,0.0,2.0,1.0,8,3,11,0,177,625.0,8,0.13,5.0,1,2.5,4741.0,1,1,1,1,4.0,4.0,1,0,0
22688708,1.0,1.0,2.0,1.0,6,1,32,1,19,74.0,83,1.32,4.92,1,1.0,2773.0,1,1,1,1,3.0,3.0,0,1,0
22699123,1.0,1.0,3.0,1.0,2,30,365,0,228,73.0,15,0.24,5.0,0,1.0,2489.0,1,1,1,1,2.0,1.0,1,0,0
22705041,0.0,0.75,1.0,1.0,5,2,10,0,359,175.0,23,0.37,4.83,0,1.5,1904.0,1,1,1,1,2.0,2.0,0,0,0
22705362,0.0,0.99,1.0,1.0,2,1,3,0,178,125.0,6,0.11,4.83,1,1.0,2517.0,1,1,1,1,1.0,1.0,1,0,0
22706217,0.0,0.0,3.0,1.0,9,2,365,0,305,925.0,4,0.13,5.0,1,3.5,2201.0,1,1,1,1,5.0,6.0,1,0,0
22706502,0.0,0.99,1.0,1.0,4,2,365,1,0,300.0,1,0.02,5.0,1,1.5,1904.0,1,1,1,1,2.0,1.0,1,0,0
22715279,0.0,1.0,2.0,1.0,2,1,14,0,4,399.0,1,0.02,5.0,0,1.0,4410.0,1,1,1,1,1.0,2.0,0,1,0
22723442,0.0,0.99,2.0,1.0,3,2,365,0,0,99.0,3,0.05,5.0,1,1.0,2822.0,1,1,1,1,2.0,2.0,1,0,0
22731243,0.0,1.0,2.0,1.0,8,2,365,0,29,279.0,41,0.7,4.63,1,2.0,3239.0,1,1,1,1,4.0,5.0,1,0,0
22733454,0.0,0.99,2.0,1.0,6,5,10,0,0,200.0,1,0.02,5.0,1,2.0,1905.0,1,1,1,1,3.0,5.0,1,0,0
22734809,0.0,0.99,1.0,1.0,2,1,7,0,0,100.0,1,0.02,5.0,1,1.0,4331.0,1,1,1,1,1.0,1.0,0,1,0
22735535,0.0,0.88,1.0,1.0,2,2,35,0,341,271.0,39,0.63,4.87,1,1.0,1901.0,1,0,0,1,2.0,1.0,1,0,0
22741340,1.0,1.0,3.0,1.0,6,1,32,1,42,914.0,93,1.52,4.95,1,2.0,4280.0,1,1,1,1,3.0,3.0,1,0,0
22744926,1.0,1.0,2.0,1.0,8,1,365,1,92,409.0,57,0.96,4.96,1,2.5,3079.0,1,1,1,1,3.0,3.0,1,0,0
22748219,1.0,1.0,1.0,1.0,4,2,60,0,169,86.0,186,3.04,4.94,1,1.0,4365.0,1,1,1,1,1.0,2.0,1,0,0
22750639,0.0,0.99,1.0,1.0,4,4,365,0,0,175.0,0,0.0,4.93,1,1.0,3616.0,1,1,1,1,1.0,2.0,1,0,0
22751134,0.0,0.99,4.0,1.0,2,1,365,0,86,58.0,28,0.46,4.64,1,1.0,2689.0,0,1,1,1,1.0,1.0,0,1,0
22751349,0.0,0.99,2.0,1.0,4,2,7,0,0,100.0,5,0.08,5.0,1,1.0,2593.0,1,1,1,1,1.0,2.0,1,0,0
22764072,0.0,1.0,2.0,1.0,2,2,365,0,90,145.0,1,0.21,5.0,1,1.0,2693.0,1,1,1,0,1.0,1.0,0,1,0
22767264,0.0,0.99,3.0,1.0,2,30,365,0,88,53.0,39,0.62,5.0,1,1.0,3959.0,1,1,1,1,1.0,1.0,1,0,0
22768666,0.0,0.99,1.0,1.0,3,3,120,0,0,68.0,55,0.88,4.96,1,1.0,2556.0,1,1,1,1,1.0,1.0,0,1,0
22770354,0.0,0.99,1.0,1.0,2,2,9,0,0,50.0,0,0.0,4.93,0,1.0,2801.0,1,0,1,0,1.0,1.0,0,1,0
22773817,1.0,0.94,2.0,1.0,4,1,7,0,11,214.0,19,0.31,4.74,0,1.0,4328.0,1,1,0,0,2.0,2.0,1,0,0
22788534,1.0,1.0,4.0,1.0,4,2,30,0,69,258.0,70,1.12,4.93,0,2.5,3469.0,1,1,1,1,2.0,4.0,1,0,0
22791533,0.0,0.99,2.0,1.0,4,4,11,0,88,800.0,2,0.03,5.0,1,2.0,3764.0,1,1,1,0,2.0,2.0,1,0,0
22805603,1.0,1.0,1.0,1.0,2,2,14,0,3,156.0,102,1.65,4.99,1,1.0,2187.0,1,0,1,1,2.0,1.0,1,0,0
22807222,1.0,0.99,2.0,1.0,4,3,48,0,0,281.0,344,5.51,4.97,1,1.0,3223.0,1,1,1,1,2.0,2.0,1,0,0
22813153,1.0,1.0,16.0,1.0,2,30,95,0,146,38.0,282,4.5,4.93,1,1.0,3865.0,1,1,1,1,1.0,1.0,0,1,0
22814799,1.0,0.82,4.0,1.0,12,2,180,1,73,329.0,100,1.61,4.82,1,3.0,3558.0,1,1,1,1,3.0,3.0,1,0,0
22817586,1.0,1.0,205.0,1.0,3,1,9,1,0,75.0,0,0.0,4.93,1,1.0,2520.0,1,1,1,1,2.0,1.0,1,0,0
22825196,0.0,0.99,1.0,1.0,2,2,365,0,0,320.0,1,0.02,0.0,1,1.0,3928.0,1,1,1,1,1.0,1.0,1,0,0
22830974,0.0,1.0,1.0,1.0,2,30,365,0,147,91.0,38,0.77,4.39,1,1.0,3514.0,1,1,1,1,2.0,1.0,1,0,0
22831766,0.0,1.0,2.0,1.0,2,2,15,0,177,200.0,28,0.45,4.96,1,1.0,3480.0,1,1,1,1,1.0,1.0,0,1,0
22842543,0.0,0.99,1.0,1.0,3,2,365,1,0,106.0,181,2.97,4.96,1,1.0,1896.0,1,1,0,0,2.0,2.0,1,0,0
22842952,0.0,1.0,3.0,1.0,12,2,365,1,226,322.0,117,1.89,4.8,1,2.5,1896.0,1,1,1,1,5.0,10.0,1,0,0
22843720,1.0,0.92,1.0,1.0,8,2,365,1,262,1000.0,75,1.23,4.99,1,3.5,2184.0,1,1,1,1,4.0,4.0,1,0,0
22851067,1.0,1.0,1.0,1.0,6,1,365,0,3,171.0,122,2.66,4.78,0,2.5,2059.0,1,1,1,1,2.0,3.0,1,0,0
22859558,1.0,1.0,2.0,1.0,6,2,6,0,238,314.0,31,1.73,4.9,0,1.5,3167.0,1,1,1,1,2.0,3.0,1,0,0
